Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Total_Income,Monthly_Payments,LoanAmount_Log,Applicant_Income_Log,Total_Income_Log,Prediction,probability of denial,probability of acceptance
LP002790,1,1,3,1,0,3400,0,80,120,1,2,3400,-0.40546510810816444,4.382026634673881,8.131530710604252,8.131530710604252,1,0.07864577347442858,0.9213542265255714
LP002791,1,0,1,1,0,16000,5000,40,360,1,1,21000,-2.1972245773362196,3.6888794541139363,9.680344001221918,9.95227771670556,1,0.21571502945597654,0.7842849705440235
LP002793,1,1,0,1,0,5333,0,90,360,1,0,5333,-1.3862943611198906,4.499809670330265,8.581669210600602,8.581669210600602,1,0.21231400340781015,0.7876859965921899
LP002802,1,0,0,1,0,2875,2416,95,6,0,1,5291,2.762117422372486,4.553876891600541,7.963807953231451,8.57376254290413,0,0.7940655414906072,0.20593445850939288
LP002803,1,1,1,0,0,2600,618,122,360,1,1,3218,-1.082082986716899,4.804021044733257,7.8632667240095735,8.076515327552329,1,0.179425597560132,0.820574402439868
LP002805,1,1,2,1,0,5041,700,150,360,1,2,5741,-0.8754687373538999,5.0106352940962555,8.525359754082631,8.655388690167637,1,0.10498660429689965,0.8950133957031003
LP002806,1,1,3,1,1,6958,1411,150,360,1,0,8369,-0.8754687373538999,5.0106352940962555,8.847647355711887,9.032289682032873,1,0.10388772722880735,0.8961122727711927
LP002816,1,1,1,1,0,3500,1658,104,360,0,1,5158,-1.241713132308783,4.6443908991413725,8.160518247477505,8.54830418644129,0,0.5015188930202075,0.4984811069797926
LP002823,1,1,0,1,0,5509,0,143,360,1,0,5509,-0.9232594011902485,4.962844630259907,8.614138397472717,8.614138397472717,1,0.2305070152541555,0.7694929847458445
LP002825,1,1,3,1,0,9699,0,300,360,1,2,9699,-0.1823215567939546,5.703782474656201,9.179778066393542,9.179778066393542,1,0.08878175992833692,0.9112182400716631
LP002826,0,1,1,0,0,3621,2717,171,360,1,2,6338,-0.7444404749474959,5.14166355650266,8.19450550976564,8.754318540250866,1,0.18447928888942533,0.8155207111105747
LP002843,0,1,0,1,0,4709,0,113,360,1,1,4709,-1.1587162127378152,4.727387818712341,8.457230850243555,8.457230850243555,1,0.20162123521627362,0.7983787647837264
LP002849,1,1,0,1,0,1516,1951,35,360,1,1,3467,-2.330755969960742,3.5553480614894135,7.323830566202317,8.151044945685024,1,0.14465550413752504,0.855344495862475
LP002850,1,0,2,1,0,2400,0,46,360,1,2,2400,-2.0574626349610607,3.828641396489095,7.783224016336037,7.783224016336037,1,0.11116908819211258,0.8888309118078874
LP002853,0,0,0,0,0,3015,2000,145,360,0,2,5015,-0.9093702890295813,4.976733742420574,8.011355109161286,8.520188700396035,0,0.7314314809092123,0.2685685190907877
LP002856,1,1,0,1,0,2292,1558,119,360,1,2,3850,-1.1069805383386264,4.77912349311153,7.73718007783463,8.25582842728183,1,0.1744478731717366,0.8255521268282634
LP002857,1,1,1,1,1,2360,3355,87,240,1,0,5715,-1.0147308046874075,4.465908118654584,7.7664168980196555,8.65084957622891,1,0.17400648498842208,0.8259935150115779
LP002858,0,0,0,1,0,4333,2333,162,360,0,0,6666,-0.7985076962177716,5.087596335232384,8.374015421739909,8.804775258867686,0,0.7427394669442038,0.2572605330557962
LP002860,1,1,0,1,1,2623,4831,122,180,1,1,7454,-0.3889358061569538,4.804021044733257,7.872073979866873,8.916506080039204,1,0.23994786132115453,0.7600521386788455
LP002867,1,0,0,1,1,3972,4275,187,360,1,0,8247,-0.654995414595569,5.231108616854587,8.287025025165063,9.017604776833355,1,0.3462458924616634,0.6537541075383366
LP002869,1,1,3,0,0,3522,0,81,180,1,0,3522,-0.7985076962177716,4.394449154672439,8.166784289056151,8.166784289056151,1,0.11725546395984965,0.8827445360401504
LP002870,1,1,1,1,0,4700,0,80,360,1,2,4700,-1.5040773967762742,4.382026634673881,8.45531778769815,8.45531778769815,1,0.12430910180856225,0.8756908981914377
LP002876,1,0,0,1,0,6858,0,176,360,1,0,6858,-0.7156200364120039,5.170483995038151,8.833171133022866,8.833171133022866,1,0.3291463157557829,0.6708536842442171
LP002878,1,1,3,1,0,8334,0,260,360,1,2,8334,-0.325422400434628,5.560681631015528,9.0280988119824,9.0280988119824,1,0.08603158644454334,0.9139684135554567
LP002879,1,1,0,1,0,3391,1966,133,360,0,0,5357,-0.9957549032284019,4.890349128221754,8.128880142125638,8.58615939588096,0,0.6312732599666832,0.36872674003331685
LP002885,1,0,0,0,0,2868,0,70,360,1,2,2868,-1.6376087894007967,4.248495242049359,7.961370201719511,7.961370201719511,1,0.27031521874244213,0.7296847812575579
LP002890,1,1,2,0,0,3418,1380,135,360,1,2,4798,-0.9808292530117262,4.90527477843843,8.136810863675537,8.47595444339964,1,0.12620672804247346,0.8737932719575265
LP002891,1,1,0,1,1,2500,296,137,300,1,0,2796,-0.7838015488280762,4.919980925828125,7.824046010856292,7.935945103353701,1,0.2314524650636428,0.7685475349363572
LP002899,1,1,2,1,0,8667,0,254,360,1,0,8667,-0.34876976443161906,5.537334267018537,9.067277989134345,9.067277989134345,1,0.14664920946177462,0.8533507905382254
LP002901,1,0,0,1,0,2283,15000,106,360,0,0,17283,-1.2226649373380885,4.663439094112067,7.733245646529795,9.757478638400492,0,0.7633505320947432,0.23664946790525673
LP002907,1,1,0,1,0,5817,910,109,360,1,2,6727,-1.1947561492210121,4.6913478822291435,8.668539943910762,8.813884558025606,1,0.18435790252248185,0.8156420974775181
LP002920,1,1,0,1,0,5119,3769,120,360,1,0,8888,-1.0986122886681098,4.787491742782046,8.540714386457584,9.092457331319466,1,0.23667504529709893,0.7633249547029011
LP002921,1,1,3,0,0,5316,187,158,180,0,1,5503,-0.13036181786324358,5.062595033026967,8.578476419833136,8.613048677059759,1,0.4552547701881259,0.5447452298118741
LP002932,1,1,3,1,0,7603,1213,197,360,1,2,8816,-0.6029003027121671,5.2832037287379885,8.936298185228436,9.084323531392696,1,0.0842154564330545,0.9157845435669455
LP002935,1,1,1,1,0,3791,1936,85,360,1,2,5727,-1.4434527749598391,4.442651256490317,8.240385115516334,8.652947112393857,1,0.127448049268161,0.872551950731839
LP002952,1,0,0,1,0,2500,0,60,360,1,2,2500,-1.791759469228055,4.0943445622221,7.824046010856292,7.824046010856292,1,0.21381799566377757,0.7861820043362224
LP002954,1,1,2,0,0,3132,0,76,360,0,0,3132,-1.5553706911638245,4.330733340286331,8.049427057110695,8.049427057110695,1,0.4807998937378968,0.5192001062621032
LP002962,1,0,0,1,0,4000,2667,152,360,1,1,6667,-0.8622235106038793,5.0238805208462765,8.294049640102028,8.80492526261806,1,0.2953142156724624,0.7046857843275376
LP002965,0,1,0,1,0,8550,4255,96,360,0,2,12805,-1.3217558399823195,4.564348191467836,9.053686561930807,9.457590998633625,0,0.598955014292265,0.401044985707735
LP002969,1,1,1,1,0,2269,2167,99,360,1,1,4436,-1.2909841813155656,4.59511985013459,7.727094484779841,8.397508348470257,1,0.14016088166505258,0.8598391183349474
LP002971,1,1,3,0,1,4009,1777,113,360,1,2,5786,-1.1587162127378152,4.727387818712341,8.296297112642508,8.66319648553608,1,0.09441380496093021,0.9055861950390698
LP002975,1,1,0,1,0,4158,709,115,360,1,2,4867,-1.1411719030869056,4.74493212836325,8.332789468417959,8.490233009833455,1,0.18008945569975443,0.8199105443002456
LP002980,1,0,0,1,0,3250,1993,126,360,0,1,5243,-1.0498221244986778,4.836281906951478,8.086410275323782,8.564649132572534,0,0.6959357893335218,0.3040642106664781
LP002986,1,1,0,1,0,5000,2393,158,360,1,0,7393,-0.8235089984231889,5.062595033026967,8.517193191416238,8.9082888855571,1,0.24084738769951552,0.7591526123004845
LP002989,1,0,0,1,1,9200,0,98,180,1,0,9200,-0.6079893722196386,4.584967478670572,9.126958763037132,9.126958763037132,1,0.3538072397787809,0.6461927602212191
